,version,ihl,tos,len,id,flags,frag,ttl,proto,chksum,src,dst,options,time,sport,dport,seq,ack,dataofs,reserved,flags,window,chksum,urgptr,options,payload,payload_raw,payload_hex
60,4,5,0,423,9165,DF,0,64,6,48446,172.28.0.12,172.28.0.1,0,1681616395.2292507,6000,44538,3176660953,638275268,8,0,PA,509,23007,0,3,371,"b',""Mallocs"":4,""Frees"":0},{""Size"":9472,""Mallocs"":3,""Frees"":0},{""Size"":9728,""Mallocs"":0,""Frees"":0},{""Size"":10240,""Mallocs"":0,""Frees"":0},{""Size"":10880,""Mallocs"":1,""Frees"":0},{""Size"":12288,""Mallocs"":1,""Frees"":0},{""Size"":13568,""Mallocs"":0,""Frees"":0},{""Size"":14336,""Mallocs"":0,""Frees"":0},{""Size"":16384,""Mallocs"":0,""Frees"":0},{""Size"":18432,""Mallocs"":0,""Frees"":0}]}\r\n3\r\n\n}\n\r\n0\r\n\r\n'",b'2c224d616c6c6f6373223a342c224672656573223a307d2c7b2253697a65223a393437322c224d616c6c6f6373223a332c224672656573223a307d2c7b2253697a65223a393732382c224d616c6c6f6373223a302c224672656573223a307d2c7b2253697a65223a31303234302c224d616c6c6f6373223a302c224672656573223a307d2c7b2253697a65223a31303838302c224d616c6c6f6373223a312c224672656573223a307d2c7b2253697a65223a31323238382c224d616c6c6f6373223a312c224672656573223a307d2c7b2253697a65223a31333536382c224d616c6c6f6373223a302c224672656573223a307d2c7b2253697a65223a31343333362c224d616c6c6f6373223a302c224672656573223a307d2c7b2253697a65223a31363338342c224d616c6c6f6373223a302c224672656573223a307d2c7b2253697a65223a31383433322c224d616c6c6f6373223a302c224672656573223a307d5d7d0d0a330d0a0a7d0a0d0a300d0a0d0a'
61,4,5,0,52,18558,DF,0,64,6,39424,172.28.0.1,172.28.0.12,0,1681616395.229258,44538,6000,638275268,3176661324,8,0,A,489,22636,0,3,0,b'',b''
62,4,5,0,170,48624,DF,0,64,6,9240,172.28.0.1,172.28.0.12,0,1681616395.2299507,47730,8080,982348179,1467065396,8,0,PA,501,22754,0,3,118,b'GET /api/colab/resources?health HTTP/1.1\r\nHost: example.com\r\nUser-Agent: Go-http-client/1.1\r\nAccept-Encoding: gzip\r\n\r\n',b'474554202f6170692f636f6c61622f7265736f75726365733f6865616c746820485454502f312e310d0a486f73743a206578616d706c652e636f6d0d0a557365722d4167656e743a20476f2d687474702d636c69656e742f312e310d0a4163636570742d456e636f64696e673a20677a69700d0a0d0a'
63,4,5,0,612,53350,DF,0,64,6,4072,172.28.0.12,172.28.0.1,0,1681616395.257385,8080,47730,1467065396,982348297,8,0,PA,505,23196,0,3,560,"b'HTTP/1.1 200 OK\r\naccess-control-allow-origin: *\r\ncontent-length: 184\r\ncontent-security-policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\ncontent-type: application/json\r\ndate: Sun, 16 Apr 2023 03:39:55 GMT\r\netag: ""73e707f3173a7cb4fc680c3e97d4a5b8a7c240ec""\r\nserver: TornadoServer/6.2\r\nx-content-type-options: nosniff\r\nconnection: close\r\n\r\n)]}\'\n{""memory"": {""totalBytes"": 13616324608, ""freeBytes"": 12404236288}, ""disks"": [{""filesystem"": {""label"": ""kernel"", ""totalBytes"": 115658190848, ""usedBytes"": 24896241664}}], ""gpus"": []}'",b'485454502f312e3120323030204f4b0d0a6163636573732d636f6e74726f6c2d616c6c6f772d6f726967696e3a202a0d0a636f6e74656e742d6c656e6774683a203138340d0a636f6e74656e742d73656375726974792d706f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a636f6e74656e742d747970653a206170706c69636174696f6e2f6a736f6e0d0a646174653a2053756e2c2031362041707220323032332030333a33393a353520474d540d0a657461673a202237336537303766333137336137636234666336383063336539376434613562386137633234306563220d0a7365727665723a20546f726e61646f5365727665722f362e320d0a782d636f6e74656e742d747970652d6f7074696f6e733a206e6f736e6966660d0a636f6e6e656374696f6e3a20636c6f73650d0a0d0a295d7d270a7b226d656d6f7279223a207b22746f74616c4279746573223a2031333631363332343630382c2022667265654279746573223a2031323430343233363238387d2c20226469736b73223a205b7b2266696c6573797374656d223a207b226c6162656c223a20226b65726e656c222c2022746f74616c4279746573223a203131353635383139303834382c2022757365644279746573223a2032343839363234313636347d7d5d2c202267707573223a205b5d7d'
64,4,5,0,52,48625,DF,0,64,6,9357,172.28.0.1,172.28.0.12,0,1681616395.2574234,47730,8080,982348297,1467065956,8,0,A,501,22636,0,3,0,b'',b''
65,4,5,0,52,48626,DF,0,64,6,9356,172.28.0.1,172.28.0.12,0,1681616395.2577677,47730,8080,982348297,1467065956,8,0,FA,501,22636,0,3,0,b'',b''
66,4,5,0,52,53351,DF,0,64,6,4631,172.28.0.12,172.28.0.1,0,1681616395.260744,8080,47730,1467065956,982348298,8,0,FA,505,22636,0,3,0,b'',b''
67,4,5,0,52,48627,DF,0,64,6,9355,172.28.0.1,172.28.0.12,0,1681616395.2607772,47730,8080,982348298,1467065957,8,0,A,501,22636,0,3,0,b'',b''
68,4,5,0,60,20643,DF,0,64,6,37331,172.28.0.1,172.28.0.12,0,1681616395.5474749,47738,8080,3481199467,0,10,0,S,64240,22644,0,5,0,b'',b''
69,4,5,0,60,0,DF,0,64,6,57974,172.28.0.12,172.28.0.1,0,1681616395.5475256,8080,47738,3413726460,3481199468,10,0,SA,65160,22644,0,5,0,b'',b''
70,4,5,0,52,20644,DF,0,64,6,37338,172.28.0.1,172.28.0.12,0,1681616395.54755,47738,8080,3481199468,3413726461,8,0,A,502,22636,0,3,0,b'',b''
71,4,5,0,627,20645,DF,0,64,6,36762,172.28.0.1,172.28.0.12,0,1681616395.548322,47738,8080,3481199468,3413726461,8,0,PA,502,23211,0,3,575,"b'POST /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89TvJ&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nContent-Length: 312\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f55383954764a267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a436f6e74656e742d4c656e6774683a203331320d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
72,4,5,0,52,56472,DF,0,64,6,1510,172.28.0.12,172.28.0.1,0,1681616395.548353,8080,47738,3413726461,3481200043,8,0,A,505,22636,0,3,0,b'',b''
73,4,5,0,364,20646,DF,0,64,6,37024,172.28.0.1,172.28.0.12,0,1681616395.5489182,47738,8080,3481200043,3413726461,8,0,PA,502,22948,0,3,312,"b'308:42/python-lsp/10,[""data"",{""data"":""{\\""method\\"":\\""textDocument/codeAction\\"",\\""id\\"":3,\\""params\\"":{\\""textDocument\\"":{\\""uri\\"":\\""inmemory://model/1\\""},\\""range\\"":{\\""start\\"":{\\""line\\"":36,\\""character\\"":0},\\""end\\"":{\\""line\\"":36,\\""character\\"":0}},\\""context\\"":{\\""diagnostics\\"":[],\\""only\\"":[\\""\\""]}},\\""jsonrpc\\"":\\""2.0\\""}""}]'",b'3330383a34322f707974686f6e2d6c73702f31302c5b2264617461222c7b2264617461223a227b5c226d6574686f645c223a5c2274657874446f63756d656e742f636f6465416374696f6e5c222c5c2269645c223a332c5c22706172616d735c223a7b5c2274657874446f63756d656e745c223a7b5c227572695c223a5c22696e6d656d6f72793a2f2f6d6f64656c2f315c227d2c5c2272616e67655c223a7b5c2273746172745c223a7b5c226c696e655c223a33362c5c226368617261637465725c223a307d2c5c22656e645c223a7b5c226c696e655c223a33362c5c226368617261637465725c223a307d7d2c5c22636f6e746578745c223a7b5c22646961676e6f73746963735c223a5b5d2c5c226f6e6c795c223a5b5c225c225d7d7d2c5c226a736f6e7270635c223a5c22322e305c227d227d5d'
74,4,5,0,52,56473,DF,0,64,6,1509,172.28.0.12,172.28.0.1,0,1681616395.5489295,8080,47738,3413726461,3481200355,8,0,A,503,22636,0,3,0,b'',b''
75,4,5,0,337,56474,DF,0,64,6,1223,172.28.0.12,172.28.0.1,0,1681616395.5494683,8080,47738,3413726461,3481200355,8,0,PA,503,22921,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:39:55 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a33393a353520474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
76,4,5,0,52,20647,DF,0,64,6,37335,172.28.0.1,172.28.0.12,0,1681616395.5522666,47738,8080,3481200355,3413726746,8,0,A,500,22636,0,3,0,b'',b''
77,4,5,0,364,65376,DF,0,64,6,57829,172.28.0.12,172.28.0.1,0,1681616395.5564022,8080,34096,3959752264,3178073083,8,0,PA,501,22948,0,3,312,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Length: 84\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:39:55 GMT\r\nConnection: keep-alive\r\n\r\n81:42/python-lsp/10,[""data"",{""data"":""{\\""jsonrpc\\"":\\""2.0\\"",\\""id\\"":3,\\""result\\"":[]}""}]'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d4c656e6774683a2038340d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a33393a353520474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a38313a34322f707974686f6e2d6c73702f31302c5b2264617461222c7b2264617461223a227b5c226a736f6e7270635c223a5c22322e305c222c5c2269645c223a332c5c22726573756c745c223a5b5d7d227d5d'
78,4,5,0,52,39592,DF,0,64,6,18390,172.28.0.1,172.28.0.12,0,1681616395.5564425,34096,8080,3178073083,3959752576,8,0,A,501,22636,0,3,0,b'',b''
79,4,5,0,522,39593,DF,0,64,6,17919,172.28.0.1,172.28.0.12,0,1681616395.6971428,34096,8080,3178073083,3959752576,8,0,PA,501,23106,0,3,470,"b'GET /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89TxV&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'474554202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f553839547856267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
80,4,5,0,52,65377,DF,0,64,6,58140,172.28.0.12,172.28.0.1,0,1681616395.6971729,8080,34096,3959752576,3178073553,8,0,A,501,22636,0,3,0,b'',b''
81,4,5,0,52,41136,DF,0,64,6,16846,172.28.0.1,172.28.0.12,0,1681616401.4226625,45200,3453,721926074,3384531641,8,0,A,501,22636,0,3,0,b'',b''
82,4,5,0,52,251,DF,0,64,6,57731,172.28.0.12,172.28.0.1,0,1681616401.4227114,3453,45200,3384531641,721926075,8,0,A,1508,22636,0,3,0,b'',b''
83,4,5,0,472,20648,DF,0,64,6,36914,172.28.0.1,172.28.0.12,0,1681616404.390272,47738,8080,3481200355,3413726746,8,0,PA,501,23056,0,3,420,"b'GET /api/colab/resources HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'474554202f6170692f636f6c61622f7265736f757263657320485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
84,4,5,0,612,56475,DF,0,64,6,947,172.28.0.12,172.28.0.1,0,1681616404.4099114,8080,47738,3413726746,3481200775,8,0,PA,501,23196,0,3,560,"b'HTTP/1.1 200 OK\r\naccess-control-allow-origin: *\r\ncontent-length: 184\r\ncontent-security-policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\ncontent-type: application/json\r\ndate: Sun, 16 Apr 2023 03:40:04 GMT\r\netag: ""b945dc4fe22518a366c18ddfdafc081e554d9040""\r\nserver: TornadoServer/6.2\r\nx-content-type-options: nosniff\r\nconnection: close\r\n\r\n)]}\'\n{""memory"": {""totalBytes"": 13616324608, ""freeBytes"": 12403712000}, ""disks"": [{""filesystem"": {""label"": ""kernel"", ""totalBytes"": 115658190848, ""usedBytes"": 24896241664}}], ""gpus"": []}'",b'485454502f312e3120323030204f4b0d0a6163636573732d636f6e74726f6c2d616c6c6f772d6f726967696e3a202a0d0a636f6e74656e742d6c656e6774683a203138340d0a636f6e74656e742d73656375726974792d706f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a636f6e74656e742d747970653a206170706c69636174696f6e2f6a736f6e0d0a646174653a2053756e2c2031362041707220323032332030333a34303a303420474d540d0a657461673a202262393435646334666532323531386133363663313864646664616663303831653535346439303430220d0a7365727665723a20546f726e61646f5365727665722f362e320d0a782d636f6e74656e742d747970652d6f7074696f6e733a206e6f736e6966660d0a636f6e6e656374696f6e3a20636c6f73650d0a0d0a295d7d270a7b226d656d6f7279223a207b22746f74616c4279746573223a2031333631363332343630382c2022667265654279746573223a2031323430333731323030307d2c20226469736b73223a205b7b2266696c6573797374656d223a207b226c6162656c223a20226b65726e656c222c2022746f74616c4279746573223a203131353635383139303834382c2022757365644279746573223a2032343839363234313636347d7d5d2c202267707573223a205b5d7d'
85,4,5,0,52,20649,DF,0,64,6,37333,172.28.0.1,172.28.0.12,0,1681616404.4099522,47738,8080,3481200775,3413727306,8,0,A,501,22636,0,3,0,b'',b''
86,4,5,0,52,20650,DF,0,64,6,37332,172.28.0.1,172.28.0.12,0,1681616404.4101017,47738,8080,3481200775,3413727306,8,0,FA,501,22636,0,3,0,b'',b''
87,4,5,0,52,56476,DF,0,64,6,1506,172.28.0.12,172.28.0.1,0,1681616404.4133136,8080,47738,3413727306,3481200776,8,0,FA,501,22636,0,3,0,b'',b''
88,4,5,0,52,20651,DF,0,64,6,37331,172.28.0.1,172.28.0.12,0,1681616404.4133406,47738,8080,3481200776,3413727307,8,0,A,501,22636,0,3,0,b'',b''
89,4,5,0,52,9166,DF,0,64,6,48816,172.28.0.12,172.28.0.1,0,1681616410.638767,6000,44538,3176661323,638275268,8,0,A,509,22636,0,3,0,b'',b''
90,4,5,0,52,18559,DF,0,64,6,39423,172.28.0.1,172.28.0.12,0,1681616410.6388307,44538,6000,638275268,3176661324,8,0,A,501,22636,0,3,0,b'',b''
91,4,5,0,60,14969,DF,0,64,6,43005,172.28.0.1,172.28.0.12,0,1681616412.7312868,45808,8080,2032704132,0,10,0,S,64240,22644,0,5,0,b'',b''
92,4,5,0,60,0,DF,0,64,6,57974,172.28.0.12,172.28.0.1,0,1681616412.7313342,8080,45808,1351561475,2032704133,10,0,SA,65160,22644,0,5,0,b'',b''
93,4,5,0,52,14970,DF,0,64,6,43012,172.28.0.1,172.28.0.12,0,1681616412.7313588,45808,8080,2032704133,1351561476,8,0,A,502,22636,0,3,0,b'',b''
94,4,5,0,627,14971,DF,0,64,6,42436,172.28.0.1,172.28.0.12,0,1681616412.7338881,45808,8080,2032704133,1351561476,8,0,PA,502,23211,0,3,575,"b'POST /socket.io/?EIO=3&sid=R_PmmLqmwiabq0EaAAAA&t=OU89Y5b&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,gzip(gfe)\r\nContent-Length: 312\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\nTe: trailers\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d525f506d6d4c716d77696162713045614141414126743d4f553839593562267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b207836343b2072763a3130392e3029204765636b6f2f32303130303130312046697265666f782f3131312e302c677a697028676665290d0a436f6e74656e742d4c656e6774683a203331320d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e382c656e2d55533b713d302e352c656e3b713d302e330d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a54653a20747261696c6572730d0a0d0a'
95,4,5,0,52,47307,DF,0,64,6,10675,172.28.0.12,172.28.0.1,0,1681616412.733947,8080,45808,1351561476,2032704708,8,0,A,505,22636,0,3,0,b'',b''
96,4,5,0,364,14972,DF,0,64,6,42698,172.28.0.1,172.28.0.12,0,1681616412.7357414,45808,8080,2032704708,1351561476,8,0,PA,502,22948,0,3,312,"b'308:42/python-lsp/10,[""data"",{""data"":""{\\""method\\"":\\""textDocument/codeAction\\"",\\""id\\"":4,\\""params\\"":{\\""textDocument\\"":{\\""uri\\"":\\""inmemory://model/1\\""},\\""range\\"":{\\""start\\"":{\\""line\\"":13,\\""character\\"":0},\\""end\\"":{\\""line\\"":13,\\""character\\"":0}},\\""context\\"":{\\""diagnostics\\"":[],\\""only\\"":[\\""\\""]}},\\""jsonrpc\\"":\\""2.0\\""}""}]'",b'3330383a34322f707974686f6e2d6c73702f31302c5b2264617461222c7b2264617461223a227b5c226d6574686f645c223a5c2274657874446f63756d656e742f636f6465416374696f6e5c222c5c2269645c223a342c5c22706172616d735c223a7b5c2274657874446f63756d656e745c223a7b5c227572695c223a5c22696e6d656d6f72793a2f2f6d6f64656c2f315c227d2c5c2272616e67655c223a7b5c2273746172745c223a7b5c226c696e655c223a31332c5c226368617261637465725c223a307d2c5c22656e645c223a7b5c226c696e655c223a31332c5c226368617261637465725c223a307d7d2c5c22636f6e746578745c223a7b5c22646961676e6f73746963735c223a5b5d2c5c226f6e6c795c223a5b5c225c225d7d7d2c5c226a736f6e7270635c223a5c22322e305c227d227d5d'
97,4,5,0,52,47308,DF,0,64,6,10674,172.28.0.12,172.28.0.1,0,1681616412.7357578,8080,45808,1351561476,2032705020,8,0,A,503,22636,0,3,0,b'',b''
98,4,5,0,337,47309,DF,0,64,6,10388,172.28.0.12,172.28.0.1,0,1681616412.7364192,8080,45808,1351561476,2032705020,8,0,PA,503,22921,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:40:12 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a34303a313220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
99,4,5,0,364,65378,DF,0,64,6,57827,172.28.0.12,172.28.0.1,0,1681616412.7410035,8080,34096,3959752576,3178073553,8,0,PA,501,22948,0,3,312,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Length: 84\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=R_PmmLqmwiabq0EaAAAA; Path=/; HttpOnly\r\nDate: Sun, 16 Apr 2023 03:40:12 GMT\r\nConnection: keep-alive\r\n\r\n81:42/python-lsp/10,[""data"",{""data"":""{\\""jsonrpc\\"":\\""2.0\\"",\\""id\\"":4,\\""result\\"":[]}""}]'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d4c656e6774683a2038340d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d525f506d6d4c716d7769616271304561414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a2053756e2c2031362041707220323032332030333a34303a313220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a38313a34322f707974686f6e2d6c73702f31302c5b2264617461222c7b2264617461223a227b5c226a736f6e7270635c223a5c22322e305c222c5c2269645c223a342c5c22726573756c745c223a5b5d7d227d5d'
